"stateroute","scale","focal_rte","trend_tmax","trend_tmin","cwm_all","cwm_core"
46042,2,46042,0.0199784524088618,0.0818358699121987,9.40111434528809,10.0086572030283
46042,3,46042,0.0199784524088618,0.0818358699121987,9.59886205311334,10.2473916975319
46042,4,46042,0.0199784524088618,0.0818358699121987,9.23916015219404,9.75439366092025
46042,5,46042,0.0199784524088618,0.0818358699121987,8.92485344360641,9.48748138997589
46042,6,46042,0.0284314114773359,0.0818724092186475,8.77975734027714,9.34110629385052
46042,7,46042,0.0289070350483046,0.0844503357134184,8.76136759425772,9.2887875250216
46042,8,46042,0.0289070350483046,0.0844503357134184,8.78343443489475,9.2897922568476
46042,9,46042,0.0279745643654322,0.0875072079224417,8.6572731685673,9.22575320332106
46042,10,46042,0.0278085788577727,0.0892572957893954,8.67668218014854,9.24352435646514
46042,11,46042,0.029018613790792,0.0871322734857544,8.61731476216198,9.16244012289434
46042,12,46042,0.0286150743634489,0.087106962955959,8.54117379570984,9.05064165810851
46042,13,46042,0.0286150743634489,0.087106962955959,8.54786706003333,9.06607023040658
46042,14,46042,0.027352601447665,0.08716895541388,8.50051770367609,9.02801545221404
46042,15,46042,0.0244425406921889,0.0888231757714746,8.49110079487433,9.02236051304255
46042,16,46042,0.0229421199357776,0.0883126928792085,8.42239770122293,8.95247114209519
46042,17,46042,0.0229421199357776,0.0883126928792085,8.32455505396416,8.87817737888723
46042,18,46042,0.0193855568940028,0.0887286421596626,8.37259161976438,8.89326198845338
46042,19,46042,0.0193855568940028,0.0887286421596626,8.34398499807094,8.86125812260375
46042,20,46042,0.0211990947601695,0.0879685939379694,8.44233696816989,8.9039034814315
46042,21,46042,0.0228530298788913,0.0872816775345976,8.42677550126012,8.88986830719234
46042,22,46042,0.0235687327564409,0.0876084140947415,8.40397748212316,8.85748336327968
46042,23,46042,0.0208345668768075,0.0878769629429817,8.40204143416143,8.85787603079413
46042,24,46042,0.0200522176938407,0.0881262773131872,8.42137722994932,8.87778076085193
46042,25,46042,0.0176949579655778,0.0866513922278441,8.35990251658529,8.83217128288565
46043,1,46043,NA,NA,11.0043810938623,11.4886373744806
46043,2,46043,0.0199784524088618,0.0818358699121987,9.72598392186732,10.31443988943
46043,3,46043,0.0199784524088618,0.0818358699121987,9.59886205311334,10.2473916975319
46043,4,46043,0.0199784524088618,0.0818358699121987,9.23916015219404,9.75439366092025
46043,5,46043,0.0249183672995514,0.0857210293075795,9.13822609286937,9.63497333034737
46043,6,46043,0.0289070350483046,0.0844503357134184,8.9563391884619,9.45295062650609
46043,7,46043,0.0279745643654322,0.0875072079224417,8.78217695826848,9.33361672114509
46043,8,46043,0.0278085788577727,0.0892572957893954,8.76620040373883,9.34890394190056
46043,9,46043,0.0278085788577727,0.0892572957893954,8.63183560655545,9.22503230510557
46043,10,46043,0.0278085788577727,0.0892572957893954,8.67668218014854,9.24352435646514
46043,11,46043,0.0204771367941868,0.0898624356518636,8.69184649405173,9.24075726098182
46043,12,46043,0.0177178393447864,0.0916045075062014,8.68411555240293,9.22321106038526
46043,13,46043,0.0198867079836747,0.0897173393138703,8.63122211707257,9.1525225246486
46043,14,46043,0.0198867079836747,0.0897173393138703,8.52719368050756,9.06433553491321
46043,15,46043,0.0198867079836747,0.0897173393138703,8.54290104158808,9.0747547681104
46043,16,46043,0.0222490750174884,0.0885940864455903,8.63656216960286,9.11573938261199
46043,17,46043,0.0218756966194574,0.0884949680629635,8.60430636043638,9.08092844103968
46043,18,46043,0.0183012009778649,0.0887805752225432,8.59460606648722,9.07334001967313
46043,19,46043,0.0189589207129919,0.0886284522687635,8.52479028281739,8.99158052651696
46043,20,46043,0.0207851769122658,0.0878907775322537,8.50467778277622,8.97296755694201
46043,21,46043,0.021648583573146,0.0881740069497078,8.47736285618232,8.93579460201112
46043,22,46043,0.021648583573146,0.0881740069497078,8.44798219151901,8.90551739424669
46043,23,46043,0.0207598099982256,0.0884201393441452,8.46582738269344,8.92397260692282
46043,24,46043,0.0200522176938407,0.0881262773131872,8.42137722994932,8.87778076085193
46043,25,46043,0.0176949579655778,0.0866513922278441,8.35990251658529,8.83217128288565
46044,1,46044,0.0298582821902404,0.0896061887029606,10.2711458668883,10.7821544091011
46044,2,46044,0.0333713263680261,0.0857575686140286,9.36134798149175,9.88265396395873
46044,3,46044,0.0306399350176225,0.089397653925856,9.08016567594788,9.58412195456104
46044,4,46044,0.0297661104700007,0.0911126522586944,9.14850412498336,9.73350031028274
46044,5,46044,0.0278085788577727,0.0892572957893954,8.95836857357978,9.57672506133836
46044,6,46044,0.0278085788577727,0.0892572957893954,8.88132039173109,9.48609214574967
46044,7,46044,0.0278085788577727,0.0892572957893954,8.62536296775552,9.25620830287529
46044,8,46044,0.0278085788577727,0.0892572957893954,8.65704072617429,9.32205249159856
46044,9,46044,0.029018613790792,0.0871322734857544,8.56446277621787,9.21814636275404
46044,10,46044,0.0309731334354718,0.0859760459440946,8.52326925671473,9.18602663391157
46044,11,46044,0.0322449931670389,0.0851800481385013,8.6086791735794,9.13363584759789
46044,12,46044,0.0322449931670389,0.0851800481385013,8.54379359631711,9.07445260554623
46044,13,46044,0.0323147572778777,0.08592181938718,8.49879379687324,9.02075110154126
46044,14,46044,0.0323147572778777,0.08592181938718,8.51006590234171,8.97934942559994
46044,15,46044,0.0274652741977155,0.0866184509448826,8.51608090605586,8.9681211711525
46044,16,46044,0.0274652741977155,0.0866184509448826,8.46898980395798,8.90310599902446
46044,17,46044,0.0257245201751361,0.0870955002104632,8.49311128013798,8.93002000899991
46044,18,46044,0.0221271638740364,0.0874739290944529,8.48279711142969,8.92347936293064
46044,19,46044,0.0221271638740364,0.0874739290944529,8.51473227746655,8.95235733634961
46044,20,46044,0.0205144631643701,0.0885956990588973,8.52535227527591,8.96736282127878
46044,21,46044,0.0209201327811577,0.0884785133959181,8.46438307662185,8.89543891142111
46044,22,46044,0.0201546794709525,0.0881611689594444,8.41925253235107,8.8473521404035
46044,23,46044,0.0201217725520992,0.0874965716484556,8.39441618289518,8.81547275109745
46044,24,46044,0.0201217725520992,0.0874965716484556,8.41127674908081,8.86103599864014
46044,25,46044,0.0177604213615855,0.086058728072803,8.35106307778121,8.81706604838106
46046,1,46046,0.0368843705458109,0.0819089485250961,9.46861708290634,10.1249863250185
46046,2,46046,0.0333713263680261,0.0857575686140286,9.36134798149175,9.88265396395873
46046,3,46046,0.0289070350483046,0.0844503357134184,9.05832679874213,9.62081674958955
46046,4,46046,0.0304474734002004,0.0824645422769515,8.76173750389406,9.35139626123571
46046,5,46046,0.0304474734002004,0.0824645422769515,8.90826340133704,9.46006804090728
46046,6,46046,0.0293934091835238,0.0853071987314634,8.73299561379526,9.33127184237208
46046,7,46046,0.0293934091835238,0.0853071987314634,8.7633900811007,9.39228737434351
46046,8,46046,0.0293934091835238,0.0853071987314634,8.54949748274588,9.19970467329521
46046,9,46046,0.029018613790792,0.0871322734857544,8.56446277621787,9.21814636275404
46046,10,46046,0.029018613790792,0.0871322734857544,8.48387137627859,9.15110554454282
46046,11,46046,0.0309731334354718,0.0859760459440946,8.45134721965136,9.12732251213177
46046,12,46046,0.0322449931670389,0.0851800481385013,8.54379359631711,9.07445260554623
46046,13,46046,0.0322449931670389,0.0851800481385013,8.55073734565659,9.02939293495572
46046,14,46046,0.0323147572778777,0.08592181938718,8.51006590234171,8.97934942559994
46046,15,46046,0.0323147572778777,0.08592181938718,8.44961803764806,8.91038297750555
46046,16,46046,0.0274652741977155,0.0866184509448826,8.46898980395798,8.90310599902446
46046,17,46046,0.0257245201751361,0.0870955002104632,8.49311128013798,8.93002000899991
46046,18,46046,0.0257245201751361,0.0870955002104632,8.52345441194274,8.9588147509004
46046,19,46046,0.0221271638740364,0.0874739290944529,8.51473227746655,8.95235733634961
46046,20,46046,0.0205144631643701,0.0885956990588973,8.52535227527591,8.96736282127878
46046,21,46046,0.0197233110189205,0.0882473167581772,8.47659006106655,8.91415185121786
46046,22,46046,0.0201546794709525,0.0881611689594444,8.41925253235107,8.8473521404035
46046,23,46046,0.0201546794709525,0.0881611689594444,8.43533495006739,8.89208551934799
46046,24,46046,0.0200522176938407,0.0881262773131872,8.42137722994932,8.87778076085193
46046,25,46046,0.0200272736394563,0.087502826411448,8.39969822162772,8.8492900546527
46047,1,46047,0.0350687884558889,0.0765071619675505,9.65958557651718,10.4464924333649
46047,2,46047,0.0350687884558889,0.0765071619675505,9.01762733219891,9.58505159538354
46047,3,46047,0.0359765795008495,0.0792080552463236,8.74390729024172,9.33677672812605
46047,4,46047,0.0339371470639799,0.082674099731869,8.81668312653345,9.33219769755347
46047,5,46047,0.0339371470639799,0.082674099731869,8.73783116017674,9.30849960358043
46047,6,46047,0.0304474734002004,0.0824645422769515,8.65952504443463,9.19656705428894
46047,7,46047,0.0304474734002004,0.0824645422769515,8.47278102498588,9.04284101579146
46047,8,46047,0.0304474734002004,0.0824645422769515,8.59213007659299,9.18891236474773
46047,9,46047,0.0328980289808705,0.0817793699603883,8.55707630045929,9.16518140161983
46047,10,46047,0.0316112162035281,0.0842624457252422,8.44064065684925,9.11199710451599
46047,11,46047,0.0309731334354718,0.0859760459440946,8.45134721965136,9.12732251213177
46047,12,46047,0.0309731334354718,0.0859760459440946,8.3620051834399,8.97497189171559
46047,13,46047,0.0282812833970472,0.0856938335571846,8.29335841753328,8.87096121633879
46047,14,46047,0.0297109198293756,0.0850176368840915,8.40649884778853,8.87168231153606
46047,15,46047,0.0297109198293756,0.0850176368840915,8.41782567305418,8.88439229775844
46047,16,46047,0.0300271148628969,0.0857014721333433,8.38855983879993,8.8451545080144
46047,17,46047,0.029678635129851,0.0858154382827838,8.33758595368202,8.77245423376045
46047,18,46047,0.0258570760753849,0.0864048296729024,8.36533112082622,8.76894892627591
46047,19,46047,0.0258570760753849,0.0864048296729024,8.39388632121091,8.80847426749826
46047,20,46047,0.024507837911843,0.0868249191493151,8.41520989484104,8.83435550319226
46047,21,46047,0.0215112955297071,0.0871686139828168,8.41179627805216,8.83209718241731
46047,22,46047,0.0201546794709525,0.0881611689594444,8.41925253235107,8.8473521404035
46047,23,46047,0.0201546794709525,0.0881611689594444,8.43533495006739,8.89208551934799
46047,24,46047,0.0200522176938407,0.0881262773131872,8.42137722994932,8.87778076085193
46047,25,46047,0.0200272736394563,0.087502826411448,8.39969822162772,8.8492900546527
46048,1,46048,NA,NA,9.28182920028826,9.92171598253363
46048,2,46048,0.0350687884558889,0.0765071619675505,9.01762733219891,9.58505159538354
46048,3,46048,0.0359765795008495,0.0792080552463236,8.74390729024172,9.33677672812605
46048,4,46048,0.0339371470639799,0.082674099731869,8.81668312653345,9.33219769755347
46048,5,46048,0.0361279231238736,0.0817652449724353,8.72092549079073,9.2682691679493
46048,6,46048,0.0361279231238736,0.0817652449724353,8.46186730498966,9.07122952839566
46048,7,46048,0.0339377689624615,0.0847477608878506,8.34834116914515,9.01555970491392
46048,8,46048,0.035139476016719,0.0838911446564336,8.49286042593904,9.01565602573128
46048,9,46048,0.0329736155013115,0.0835975339786857,8.42312047037493,8.9408262504059
46048,10,46048,0.0329736155013115,0.0835975339786857,8.46776306908687,8.98583461517119
46048,11,46048,0.0322449931670389,0.0851800481385013,8.46591914766346,8.99110320480281
46048,12,46048,0.0322449931670389,0.0851800481385013,8.54379359631711,9.07445260554623
46048,13,46048,0.0323147572778777,0.08592181938718,8.49879379687324,9.02075110154126
46048,14,46048,0.0323147572778777,0.08592181938718,8.42841377337366,8.91254886248936
46048,15,46048,0.0300271148628969,0.0857014721333433,8.37508602241272,8.83121515512434
46048,16,46048,0.0300271148628969,0.0857014721333433,8.38855983879993,8.8451545080144
46048,17,46048,0.0280534662343918,0.0862618831090641,8.40562553598899,8.88025806674287
46048,18,46048,0.0243673379212143,0.086814070763659,8.4437930824474,8.87103757560436
46048,19,46048,0.024507837911843,0.0868249191493151,8.39070619258022,8.79814126567982
46048,20,46048,0.0215112955297071,0.0871686139828168,8.38711386751359,8.79609181474505
46048,21,46048,0.0215112955297071,0.0871686139828168,8.41179627805216,8.83209718241731
46048,22,46048,0.0222290538035092,0.0868115198609016,8.31440012509079,8.77647207073456
46048,23,46048,0.0220664984888724,0.0862312756185721,8.29306134285905,8.74507389904846
46048,24,46048,0.0208368253217847,0.0871621969723166,8.30312730491576,8.76661025460673
46048,25,46048,0.0185669351546496,0.0858228099662079,8.23606467788678,8.72747333556151
46102,1,46102,0.0249421151917261,0.0379057336563846,8.01334771814911,8.87408941355807
46102,2,46102,0.0276167866803126,0.040971137645885,7.39091187297743,8.11685759167939
46102,3,46102,0.0283394949052255,0.0439089716426255,7.17326160127738,7.86189087301437
46102,4,46102,0.0283394949052255,0.0439089716426255,7.34202711087644,7.95400000047218
46102,5,46102,0.0284149713473028,0.0444067612499061,7.22831603700828,7.79606459891846
46102,6,46102,0.0265528099605704,0.043882651673352,7.11746328544462,7.64967343476142
46102,7,46102,0.0265528099605704,0.043882651673352,7.05168975323887,7.63285710461567
46102,8,46102,0.0284306331161168,0.0447902140763703,6.95041395492075,7.56926396107777
46102,9,46102,0.0284306331161168,0.0447902140763703,6.85135430787748,7.47501956814125
46102,10,46102,0.0283914631169887,0.0462147126017254,6.8435691903542,7.49531986738494
46102,11,46102,0.0283914631169887,0.0462147126017254,6.8071383728159,7.42891018586402
46102,12,46102,0.0292496871367845,0.0505066527743434,6.79398192146625,7.39390934894631
46102,13,46102,0.0297377676450348,0.049897186777035,6.86487171661364,7.41483333004434
46102,14,46102,0.0297377676450348,0.049897186777035,6.82651316876389,7.37808563733029
46102,15,46102,0.0297377676450348,0.049897186777035,6.94851288765527,7.48361847282827
46102,16,46102,0.0280878846552224,0.0505538459532644,6.97272661345576,7.53290724169196
46102,17,46102,0.028353896761415,0.052468018672451,7.05779498369166,7.59627835659462
46102,18,46102,0.028353896761415,0.052468018672451,7.07062054748827,7.61182759641498
46102,19,46102,0.0276367979076582,0.0536853271921469,7.10776370119815,7.63740699319018
46102,20,46102,0.0276367979076582,0.0536853271921469,7.09966543592285,7.62367194766975
46102,21,46102,0.0289513967502313,0.0550676091342919,7.07525465713777,7.5995997243653
46102,22,46102,0.0283480954779134,0.0552051694609263,7.09471680476184,7.61824979479266
46102,23,46102,0.0289817433367468,0.0568133914893844,7.07387295314653,7.60997877394069
46102,24,46102,0.0289817433367468,0.0568133914893844,7.10960299729831,7.64289871826691
46102,25,46102,0.0289817433367468,0.0568133914893844,7.12611080110219,7.66476767589463
46110,1,46110,NA,NA,10.2860096423494,11.1642362598222
46110,2,46110,NA,NA,9.84770391491165,10.5527097440366
46110,3,46110,NA,NA,9.8254608271472,10.5254839336599
46110,4,46110,-0.012072532065195,0.0859906844285376,9.30391004985869,9.94370414120692
46110,5,46110,-0.012072532065195,0.0859906844285376,9.00843325056337,9.67024292863953
46110,6,46110,-0.00121427606367813,0.075801301583807,9.01168706568963,9.59217232354895
46110,7,46110,-0.00249780543033752,0.0771652540659497,8.99300538239635,9.58750778082571
46110,8,46110,-0.00249780543033752,0.0771652540659497,8.93674694875161,9.52944975056819
46110,9,46110,0.00222354506321936,0.0715836014558935,8.79670235320392,9.44119528400778
46110,10,46110,0.00890737012758341,0.070600797480274,8.72047384545577,9.31060736968404
46110,11,46110,0.00420317899458202,0.0696927581998719,8.59916093134882,9.1472418239407
46110,12,46110,0.00918714373465355,0.0727742224320857,8.57485312854417,9.12639759416746
46110,13,46110,0.00918714373465355,0.0727742224320857,8.59269212126381,9.16745805364383
46110,14,46110,0.0113834136348944,0.0719299966095298,8.47948413715735,9.02720367160962
46110,15,46110,0.0131388672760813,0.0707943328486592,8.44319790631117,8.95857793586453
46110,16,46110,0.0137344243964225,0.0692994248773543,8.2930441236402,8.82911192935151
46110,17,46110,0.0152675754423493,0.0715036565763177,8.12004212929013,8.70334822603554
46110,18,46110,0.0172969483005547,0.0713111223521396,8.08169915395092,8.67786611489329
46110,19,46110,0.0182747881169385,0.0719607434283095,8.06314255952795,8.6768762725654
46110,20,46110,0.0194599173513993,0.0704957227916482,8.02220097901635,8.6466954840216
46110,21,46110,0.0201572718322299,0.0691620857334559,7.9659596665875,8.58847532141724
46110,22,46110,0.0208807770720756,0.0689234196486158,7.85342730981372,8.52658447693108
46110,23,46110,0.0215093793786361,0.0695573344624371,7.82792410071825,8.49380741097234
46110,24,46110,0.0236014730463271,0.0693795633528166,7.86407389728231,8.53419876085225
46110,25,46110,0.0239858653246294,0.0699479575492329,7.86169058676637,8.54074871779092
46112,1,46112,NA,NA,10.6391836539968,11.4911332493539
46112,2,46112,NA,NA,10.3417042178058,11.031414186792
46112,3,46112,-0.012072532065195,0.0859906844285376,9.5156032086528,10.146720323732
46112,4,46112,-0.012072532065195,0.0859906844285376,9.30391004985869,9.94370414120692
46112,5,46112,-0.00856869811442541,0.0829419217293864,9.24567893802289,9.90131304744894
46112,6,46112,-0.00249780543033752,0.0771652540659497,9.23073940251304,9.7904742964327
46112,7,46112,-0.00249780543033752,0.0771652540659497,8.99300538239635,9.58750778082571
46112,8,46112,-0.00249780543033752,0.0771652540659497,8.93674694875161,9.52944975056819
46112,9,46112,0.00703731352350672,0.0745413359439117,8.82572853796906,9.38589627330186
46112,10,46112,0.00890737012758341,0.070600797480274,8.72047384545577,9.31060736968404
46112,11,46112,0.00420317899458202,0.0696927581998719,8.59916093134882,9.1472418239407
46112,12,46112,0.00918714373465355,0.0727742224320857,8.57485312854417,9.12639759416746
46112,13,46112,0.00918714373465355,0.0727742224320857,8.59269212126381,9.16745805364383
46112,14,46112,0.0113834136348944,0.0719299966095298,8.47948413715735,9.02720367160962
46112,15,46112,0.0122401941731834,0.0701428028902049,8.33178172803917,8.90771913889967
46112,16,46112,0.0137344243964225,0.0692994248773543,8.2930441236402,8.82911192935151
46112,17,46112,0.0152675754423493,0.0715036565763177,8.12004212929013,8.70334822603554
46112,18,46112,0.0172969483005547,0.0713111223521396,8.08169915395092,8.67786611489329
46112,19,46112,0.0186484597696959,0.0697833786723634,8.00309760767573,8.64324018757662
46112,20,46112,0.0194599173513993,0.0704957227916482,8.02220097901635,8.6466954840216
46112,21,46112,0.0202781465726242,0.0701522364972729,7.89669419833791,8.58222534765292
46112,22,46112,0.0208807770720756,0.0689234196486158,7.85342730981372,8.52658447693108
46112,23,46112,0.0215093793786361,0.0695573344624371,7.82792410071825,8.49380741097234
46112,24,46112,0.0236014730463271,0.0693795633528166,7.86407389728231,8.53419876085225
46112,25,46112,0.0239858653246294,0.0699479575492329,7.86169058676637,8.54074871779092
46123,1,46123,0.00116205464838381,0.10205693863223,9.68483276487921,10.1696246974855
46123,2,46123,-0.00750900943767938,0.0974725367982175,9.6623801664093,10.1695081345526
46123,3,46123,-0.00750900943767938,0.0974725367982175,9.49805300213808,10.0611534005061
46123,4,46123,-0.0108205914378065,0.0955272401382581,9.35538801709668,9.90367872244465
46123,5,46123,-0.0108205914378065,0.0955272401382581,9.19874383112816,9.69316446053372
46123,6,46123,-0.0108205914378065,0.0955272401382581,9.15801665372116,9.616019115723
46123,7,46123,-0.00348662081906186,0.0935461557585252,8.98702863966682,9.48635201820978
46123,8,46123,-0.00348662081906186,0.0935461557585252,8.9233320401904,9.41362696734841
46123,9,46123,0.00263963071017709,0.094088454058262,8.89390214026855,9.43472352643198
46123,10,46123,0.00552943432662446,0.0920463567005848,8.83064274623059,9.35679333409232
46123,11,46123,0.00833625118236615,0.0927079949647171,8.74154783960109,9.27487541593628
46123,12,46123,0.00833625118236615,0.0927079949647171,8.74733065348232,9.29012550624266
46123,13,46123,0.00833384227823841,0.0926027447024111,8.76868530194141,9.30797827676967
46123,14,46123,0.00518328228214059,0.0893194653868502,8.63980179948455,9.1745066546197
46123,15,46123,0.00518328228214059,0.0893194653868502,8.56504354200733,9.11325075201986
46123,16,46123,0.00765078227295069,0.0893481377184612,8.585625021904,9.11363025028746
46123,17,46123,0.010308381206847,0.0886718477917915,8.54007967547981,9.06587361617117
46123,18,46123,0.012878350380277,0.0879165324340881,8.62208578413344,9.10181224173802
46123,19,46123,0.0133975671794332,0.0871173847071293,8.58655357938175,9.05804980319204
46123,20,46123,0.0147886602498016,0.087455856469235,8.55414016668704,9.01626141650189
46123,21,46123,0.0147886602498016,0.087455856469235,8.50133518194419,8.97126540094984
46123,22,46123,0.0166494329867183,0.0868947114175616,8.47866450361167,8.95621340240413
46123,23,46123,0.0172459582875102,0.0868984856900383,8.42015707264916,8.8867207632456
46123,24,46123,0.0172459582875102,0.0868984856900383,8.39219895446506,8.86452601987467
46123,25,46123,0.0182943600621206,0.0862872313534216,8.37811462980408,8.85224508396949
46126,1,46126,NA,NA,9.64180905590776,10.2564585246459
46126,2,46126,NA,NA,9.40166529137397,10.0070311671185
46126,3,46126,NA,NA,9.50975675193883,10.0083279533278
46126,4,46126,NA,NA,9.37044968844639,9.88967528772898
46126,5,46126,0.0199784524088618,0.0818358699121987,9.16929900076269,9.65311575917299
46126,6,46126,0.0199784524088618,0.0818358699121987,8.91932104759334,9.47694751550842
46126,7,46126,0.0199784524088618,0.0818358699121987,8.90421966086496,9.41553444094979
46126,8,46126,0.0192468717230173,0.0847193862657623,8.79348946478857,9.3087690659202
46126,9,46126,0.0132185993648059,0.0904985703879182,8.78116654492198,9.26925041420838
46126,10,46126,0.0167001087303879,0.0919383396052409,8.75652161305737,9.3085181927666
46126,11,46126,0.0183955174476737,0.0928862365940951,8.66374846184563,9.23681368554264
46126,12,46126,0.0203059782381019,0.0923395619455728,8.68431337294912,9.23102811626926
46126,13,46126,0.0226743199963459,0.090849474314076,8.62305923140293,9.16813475900219
46126,14,46126,0.0231142597217271,0.090362677496965,8.54543608748901,9.06063097603765
46126,15,46126,0.0187482226944522,0.0906432838822138,8.56790577555364,9.06595120707446
46126,16,46126,0.0151290248812008,0.0907426201758263,8.55046668532776,9.06304693385189
46126,17,46126,0.0169417306607179,0.0894484876114374,8.50365345202419,9.02216918959593
46126,18,46126,0.0163164475329973,0.0889709758812192,8.44380117710949,8.96025924265298
46126,19,46126,0.0163164475329973,0.0889709758812192,8.37206760108233,8.8957820319924
46126,20,46126,0.0182265678218441,0.0882507518518442,8.46986359440066,8.93516973335969
46126,21,46126,0.0175187401166656,0.0885089833528748,8.48965539471851,8.95632490177604
46126,22,46126,0.0185423487865269,0.0887321170877903,8.46385628432723,8.92067194999122
46126,23,46126,0.0200522176938407,0.0881262773131872,8.44843419632044,8.90597083534026
46126,24,46126,0.0200522176938407,0.0881262773131872,8.42137722994932,8.87778076085193
46126,25,46126,0.0176949579655778,0.0866513922278441,8.35990251658529,8.83217128288565
47001,1,47001,0.0527623571081086,0.0456214282523456,10.0656559251151,11.1996357716835
47001,2,47001,0.0358645240369648,0.0669322153092364,8.19914194837759,9.29365525914985
47001,3,47001,0.0120451661166296,0.0675937234164771,7.8331869414665,8.90753648031759
47001,4,47001,0.00217199113571072,0.0663548450769806,7.70017395107835,8.72449657106497
47001,5,47001,0.00217199113571072,0.0663548450769806,7.58866576823225,8.48246439558073
47001,6,47001,0.00217199113571072,0.0663548450769806,7.35055589631276,8.18897927250749
47001,7,47001,0.00189069563909202,0.0652238895134737,7.18918645118969,7.98079325224917
47001,8,47001,0.00580082740670327,0.065877757884154,7.20224215535754,7.89022555657118
47001,9,47001,0.00841671134501037,0.0683945863711865,7.1410670139058,7.83093703079484
47001,10,47001,0.0113993311314768,0.0700717883440496,7.00435591797267,7.70534850411732
47001,11,47001,0.0113993311314768,0.0700717883440496,6.9661157689767,7.63512747837993
47001,12,47001,0.0123136464245698,0.0709002131928917,6.98587764632517,7.64229658220867
47001,13,47001,0.0143695687985716,0.0729957908112635,7.00046700245771,7.6749849890134
47001,14,47001,0.0112431354817337,0.0720919217249996,6.90897329451182,7.58716498909594
47001,15,47001,0.0109992891873682,0.0737397609867721,6.96488829605571,7.64048760245883
47001,16,47001,0.0134378247347669,0.0741473701950308,6.97086085263957,7.66116219290824
47001,17,47001,0.0154171237742838,0.0745374197167678,7.07925163938395,7.72208884320193
47001,18,47001,0.0154171237742838,0.0745374197167678,7.06001143246881,7.68823642905518
47001,19,47001,0.0132263984934605,0.0756773681902059,7.07489574549884,7.71012409576154
47001,20,47001,0.0132263984934605,0.0756773681902059,7.03416012645254,7.70308833624772
47001,21,47001,0.0139733206074207,0.0769898967126624,7.03845678778935,7.69827927948217
47001,22,47001,0.0147481039144626,0.0781232938035182,7.0699002934488,7.74049252964862
47001,23,47001,0.0130298718345621,0.0789435627568898,7.10031342238065,7.76850663086076
47001,24,47001,0.0139155776427557,0.0795047535961566,7.13251830554339,7.78930513902882
47001,25,47001,0.0150640172879084,0.0796249633426035,7.12296689195798,7.77584199301285
47009,1,47009,0.0189666909658209,0.0882430023661274,8.4740326507484,9.47233696057408
47009,2,47009,0.0221590886052907,0.0786950510518413,8.06166481603327,9.00686989565961
47009,3,47009,0.0221590886052907,0.0786950510518413,7.73051955384261,8.57700359645683
47009,4,47009,0.0150278969543995,0.0726967231210431,7.4805024507301,8.21003338037677
47009,5,47009,0.00237253528478932,0.0717517272485219,7.33274991204359,8.07251906233863
47009,6,47009,0.00237253528478932,0.0717517272485219,7.31157397533208,8.00346951424814
47009,7,47009,-0.00359147853357766,0.0699290238105155,7.22358036125788,7.92805068904179
47009,8,47009,0.00102577038449374,0.0721901127243268,7.16305335674665,7.86452052391537
47009,9,47009,0.00841671134501037,0.0683945863711865,7.1410670139058,7.83093703079484
47009,10,47009,0.0113993311314768,0.0700717883440496,7.00435591797267,7.70534850411732
47009,11,47009,0.0113993311314768,0.0700717883440496,6.9661157689767,7.63512747837993
47009,12,47009,0.0123136464245698,0.0709002131928917,6.98587764632517,7.64229658220867
47009,13,47009,0.00908016201344873,0.0701155149598384,6.87942521736565,7.54582119039178
47009,14,47009,0.00901078182580218,0.0720928311331503,6.96123307922019,7.64305762288587
47009,15,47009,0.0109992891873682,0.0737397609867721,6.96488829605571,7.64048760245883
47009,16,47009,0.013318421656648,0.0741911688723551,7.0810046017294,7.71677354561642
47009,17,47009,0.0154171237742838,0.0745374197167678,7.07925163938395,7.72208884320193
47009,18,47009,0.0132263984934605,0.0756773681902059,7.08947833229655,7.7465303496652
47009,19,47009,0.0132263984934605,0.0756773681902059,7.07489574549884,7.71012409576154
47009,20,47009,0.0113884939923853,0.0767530411135807,7.11531022538366,7.74935204540496
47009,21,47009,0.0123153259238412,0.0779003708867354,7.15090185549136,7.78833584926502
47009,22,47009,0.0130298718345621,0.0789435627568898,7.15140544491135,7.7845318845842
47009,23,47009,0.0139155776427557,0.0795047535961566,7.18668344235019,7.80792909166962
47009,24,47009,0.0139155776427557,0.0795047535961566,7.13251830554339,7.78930513902882
47009,25,47009,0.0150640172879084,0.0796249633426035,7.12296689195798,7.77584199301285
47014,1,47014,0.0253514862447601,0.0691470997375554,8.98338477675264,9.84191621816492
47014,2,47014,0.0247317506098054,0.0763213285154684,8.27577978171397,9.13464724467199
47014,3,47014,0.0228100640618107,0.0802952197990214,7.85317338009849,8.69581398386347
47014,4,47014,0.0228100640618107,0.0802952197990214,7.56977574073902,8.3435930778865
47014,5,47014,0.0172989264595124,0.0753964316641277,7.37602733449764,8.06767088260533
47014,6,47014,0.0172989264595124,0.0753964316641277,7.35027413906702,8.02108859983872
47014,7,47014,0.00672043122280144,0.0741004932574938,7.23748098582602,7.92799277511417
47014,8,47014,0.00102577038449374,0.0721901127243268,7.16305335674665,7.86452052391537
47014,9,47014,0.00841671134501037,0.0683945863711865,7.1410670139058,7.83093703079484
47014,10,47014,0.0113993311314768,0.0700717883440496,7.00435591797267,7.70534850411732
47014,11,47014,0.0113993311314768,0.0700717883440496,6.9661157689767,7.63512747837993
47014,12,47014,0.0123136464245698,0.0709002131928917,6.98587764632517,7.64229658220867
